Run Date,4/30/2015 12:04:03
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
1,1047,0,0,0,5,76,39,41997,41886,40972,42663,43832,47714,42159,42072,41150,42832,44015,47897,41044,40765,39867,41429,42522,46224,87,79,79,81,75,79,42084,41965,41051,42744,43907,47793,0,0,0,0,0,0,
2,2047,0,0,0,6,76,39,41951,41895,40980,42660,43836,47711,42159,42072,41150,42832,44015,47897,41044,40765,39867,41429,42522,46224,133,70,71,84,71,82,42084,41965,41051,42744,43907,47793,0,0,0,0,0,0,
3,3062,0,0,0,7,76,39,41999,41892,40975,42656,43834,47697,42159,42072,41150,42832,44015,47897,41044,40765,39867,41429,42522,46224,85,73,76,88,73,96,42084,41965,41051,42744,43907,47793,0,0,0,0,0,0,
4,4047,0,0,0,8,76,39,41978,41873,40963,42651,43815,47685,42159,42072,41150,42832,44015,47897,41044,40765,39867,41429,42522,46224,106,92,88,93,92,108,42084,41965,41051,42744,43907,47793,41978,41873,40963,42651,43815,47685,
5,5047,376,6,3f,0,76,39,41092,40919,39938,41454,42909,46489,42159,42072,41150,42832,44015,47897,41044,40765,39867,41429,42522,46224,992,1046,1113,1290,998,1304,42084,41965,41051,42744,43907,47793,41978,41873,40963,42651,43815,47685,
6,6047,376,6,3f,0,76,39,41078,40913,39929,41449,42945,46536,42159,42072,41150,42832,44015,47897,41044,40765,39867,41429,42522,46224,1006,1052,1122,1295,962,1257,42084,41965,41051,42744,43907,47793,41978,41873,40963,42651,43815,47685,
7,7062,0,0,0,1,76,39,41973,41868,40965,42653,43839,47715,42159,42072,41150,42832,44015,47897,41044,40765,39867,41429,42522,46224,111,97,86,91,68,78,42084,41965,41051,42744,43907,47793,41978,41873,40965,42653,43839,47715,
8,8047,0,0,0,2,76,39,41985,41884,40982,42655,43837,47722,42159,42072,41150,42832,44015,47897,41044,40765,39867,41429,42522,46224,99,81,69,89,70,71,42084,41965,41051,42744,43907,47793,41985,41884,40982,42655,43839,47722,
